idx,state0,state1,state2,state3,user_input,controller_vote,actuation
105,-0.34904244542121887,-0.5024632215499878,0.004717749543488026,-0.02145325392484665,0.5,0,0
107,-0.3730447590351105,-0.5025920271873474,0.009742973372340202,-0.01861274614930153,0.5,0,0
109,-0.39705365896224976,-0.5028653144836426,0.014913282357156277,-0.01258452795445919,0.5,0,0
111,-0.42107492685317993,-0.5032881498336792,0.020356914028525352,-0.003256775438785553,0.5,0,0
112,-0.4311406910419464,-0.6986960172653198,0.020291779190301895,0.2957788407802582,0.5,0,0
114,-0.46299663186073303,-0.6993557810783386,0.038103193044662476,0.3104778826236725,0.5,0,0
118,-0.5190192461013794,-0.31209179759025574,0.06458625197410583,-0.20982563495635986,0.5,0,0
120,-0.5354225635528564,-0.31386807560920715,0.062439966946840286,-0.17052413523197174,0.5,0,0
122,-0.5518964529037476,-0.3155965507030487,0.061853181570768356,-0.132306769490242,0.5,0,0
123,-0.5582083463668823,-0.5115474462509155,0.059207044541835785,0.17923077940940857,0.5,0,0
126,-0.5928542613983154,-0.31926873326301575,0.07694616168737411,-0.05119332671165466,0.5,0,0
129,-0.6159765720367432,-0.1275751143693924,0.08115583658218384,-0.2690564692020416,0.5,0,0
130,-0.6185280680656433,-0.32375580072402954,0.07577470690011978,0.04807965084910393,0.5,0,0
133,-0.6419192552566528,-0.13210195302963257,0.08593261986970901,-0.16889913380146027,0.5,0,0
135,-0.6511281728744507,-0.1344933658838272,0.08554679900407791,-0.11593129485845566,0.5,0,0
137,-0.6604326367378235,-0.13689112663269043,0.08727753162384033,-0.06284371018409729,0.5,0,0
139,-0.6698334217071533,-0.13935376703739166,0.09114164859056473,-0.008309482596814632,0.5,0,0
142,-0.6821724772453308,0.051662806421518326,0.09818945080041885,-0.21148087084293365,0.5,0,0
143,-0.6811391711235046,-0.14471592009067535,0.09395983815193176,0.11048970371484756,0.5,0,0
146,-0.6938027739524841,0.04606618359684944,0.10820294916629791,-0.08748095482587814,0.5,0,0
148,-0.695889949798584,0.043025802820920944,0.1111990213394165,-0.020013615489006042,0.5,0,0
151,-0.6973018050193787,0.23315070569515228,0.11790622025728226,-0.20383721590042114,0.5,0,0
152,-0.6926388144493103,0.03655725717544556,0.11382947862148285,0.12358974665403366,0.5,0,0
155,-0.6944414377212524,0.22643332183361053,0.1292199194431305,-0.0546516478061676,0.5,0,0
157,-0.6893184185028076,0.22280140221118927,0.13364380598068237,0.02616153098642826,0.5,0,0
158,-0.6848624348640442,0.026041245087981224,0.13416703045368195,0.35784441232681274,0.5,0,0
162,-0.6830152273178101,0.40726909041404724,0.16809888184070587,-0.032259825617074966,0.5,0,0
165,-0.662614643573761,0.5948376059532166,0.17507825791835785,-0.16042818129062653,0.5,0,0
166,-0.6507178544998169,0.3976978063583374,0.171869695186615,0.18197143077850342,0.5,0,0
169,-0.6308949589729309,0.5849112272262573,0.19179876148700714,0.062173567712306976,0.5,0,0
174,-0.5651660561561584,1.154725193977356,0.19881278276443481,-0.48424986004829407,0.5,0,0
175,-0.542071521282196,0.9574348330497742,0.18912778794765472,-0.13607706129550934,0.5,0,0
178,-0.48867499828338623,1.1441638469696045,0.19022688269615173,-0.24578464031219482,0.5,0,0
180,-0.4468535780906677,1.13895583152771,0.18731828033924103,-0.1286175549030304,0.5,0,0
182,-0.4052402079105377,1.1337798833847046,0.1890823394060135,-0.012369560077786446,0.5,0,0
