idx,state0,state1,state2,state3,user_input,controller_vote,actuation
77,-0.20822185277938843,-0.6103599071502686,-0.033871036022901535,0.34238260984420776,0.0,1,1
78,-0.22042904794216156,-0.4147728383541107,-0.02702338434755802,0.0392141155898571,0.0,0,0
79,-0.22872450947761536,-0.6094970703125,-0.026239102706313133,0.3232499063014984,0.0,1,1
80,-0.240914449095726,-0.41401147842407227,-0.01977410539984703,0.022409075871109962,0.0,0,0
81,-0.2491946816444397,-0.6088443398475647,-0.019325923174619675,0.3087880313396454,0.0,1,1
83,-0.26964062452316284,-0.6083833575248718,-0.012948693707585335,0.29857850074768066,0.0,1,1
84,-0.2818082869052887,-0.41307926177978516,-0.00697712367400527,0.0018400810658931732,0.0,0,0
86,-0.30223187804222107,-0.8031227588653564,-0.001094051986001432,0.58279949426651,0.0,1,1
87,-0.31829431653022766,-0.6079854965209961,0.010561937466263771,0.2897721230983734,0.0,1,1
89,-0.3387143611907959,-0.2181321531534195,0.016366159543395042,-0.2870384752750397,0.0,0,0
90,-0.34307700395584106,-0.4134836196899414,0.010625388473272324,0.010760925710201263,0.0,0,0
91,-0.3513466715812683,-0.6087563633918762,0.010840607807040215,0.3067772686481476,0.0,1,1
92,-0.3635217845439911,-0.4137905240058899,0.01697615347802639,0.017532803118228912,0.0,0,0
93,-0.3717976212501526,-0.6091517806053162,0.017326809465885162,0.3155231773853302,0.0,0,0
94,-0.3839806318283081,-0.8045161962509155,0.02363727241754532,0.6136196851730347,0.0,1,1
95,-0.4000709652900696,-0.6097323894500732,0.03590966388583183,0.3284742832183838,0.0,1,1
97,-0.42056840658187866,-0.610844075679779,0.04342572018504143,0.35310545563697815,0.0,1,1
98,-0.4327852725982666,-0.4163656532764435,0.05048782750964165,0.07442601770162582,0.0,0,0
99,-0.44111260771751404,-0.6121736764907837,0.05197634920477867,0.38260090351104736,0.0,1,1
100,-0.4533560872077942,-0.417826771736145,0.05962836742401123,0.10674840211868286,0.0,1,1
101,-0.4617125988006592,-0.22360776364803314,0.06176333501935005,-0.16654200851917267,0.5,0,0
102,-0.4661847651004791,-0.41955694556236267,0.05843249335885048,0.1449682116508484,0.5,0,0
103,-0.4745759069919586,-0.6154649257659912,0.0613318607211113,0.45549800992012024,0.5,0,0
107,-0.5239294171333313,-0.2298654019832611,0.1003759354352951,-0.028332747519016266,0.5,0,0
108,-0.5285267233848572,-0.4262728691101074,0.09980928152799606,0.2942565083503723,0.5,0,0
112,-0.5628068447113037,-0.04277705028653145,0.12732522189617157,-0.1449022740125656,0.5,0,0
113,-0.5636624097824097,-0.2394706904888153,0.1244271770119667,0.18508242070674896,0.5,0,0
115,-0.5771744847297668,-0.2430262565612793,0.13841447234153748,0.2645637094974518,0.5,0,0
119,-0.5968583822250366,0.13809262216091156,0.1649915724992752,-0.12377358227968216,0.5,0,0
121,-0.5952757596969604,0.1335092931985855,0.16683772206306458,-0.021251050755381584,0.5,0,0
124,-0.5912998914718628,0.32112398743629456,0.17445722222328186,-0.15042352676391602,0.5,0,0
127,-0.5760717391967773,0.5085282921791077,0.1744401454925537,-0.2749105393886566,0.5,0,0
129,-0.5596731305122375,0.5037501454353333,0.17028826475143433,-0.16766436398029327,0.5,0,0
131,-0.5434650778770447,0.49904006719589233,0.1704055815935135,-0.06218946725130081,0.5,0,0
132,-0.5334842801094055,0.30193668603897095,0.16916179656982422,0.27904048562049866,0.5,0,0
137,-0.4959994852542877,0.8728920817375183,0.1967184692621231,-0.2910272479057312,0.5,0,0
140,-0.44767919182777405,1.0594630241394043,0.18862715363502502,-0.3967118561267853,0.5,0,0
143,-0.38815784454345703,1.246533751487732,0.17403985559940338,-0.5127299427986145,0.5,0,0
145,-0.34223830699920654,1.2418879270553589,0.1603722721338272,-0.4075163006782532,0.5,0,0
147,-0.29650259017944336,1.2375476360321045,0.15084441006183624,-0.3099278509616852,0.5,0,0
